tagName;ts;value_diff;tagValue
chauffage_kWh_3_31;2021-03-20 17:36:27.000;20;12083.6
chauffage_kWh_3_31;2021-03-21 17:36:27.000;16.13;12099.73
chauffage_kWh_3_31;2021-03-22 17:36:27.000;21.65;12121.38
chauffage_kWh_3_31;2021-03-23 17:36:27.000;21.05;12142.43
chauffage_kWh_3_31;2021-03-24 17:36:27.000;21.22;12163.65
chauffage_kWh_3_31;2021-03-25 17:36:27.000;11.84;12175.49
chauffage_kWh_3_31;2021-03-26 17:36:27.000;29.81;12205.3
chauffage_kWh_3_31;2021-03-27 17:36:27.000;13.34;12218.64
chauffage_kWh_3_31;2021-03-28 17:36:27.000;17.96;12236.6
chauffage_kWh_3_31;2021-03-29 17:36:27.000;11.99;12248.59
chauffage_kWh_3_31;2021-03-30 17:36:27.000;22.92;12271.51
chauffage_kWh_3_31;2021-03-31 17:36:27.000;18.38;12289.89
eau_froide_m3_3_31;2021-03-17 17:36:27.000;14;18388
eau_froide_m3_3_31;2021-03-18 17:36:27.000;11.04;18399.04
eau_froide_m3_3_31;2021-03-19 17:36:27.000;15.23;18414.27
eau_froide_m3_3_31;2021-03-20 17:36:27.000;18.96;18433.23
eau_froide_m3_3_31;2021-03-21 17:36:27.000;14.4;18447.63
eau_froide_m3_3_31;2021-03-22 17:36:27.000;18.73;18466.36
eau_froide_m3_3_31;2021-03-23 17:36:27.000;15.79;18482.15
eau_froide_m3_3_31;2021-03-24 17:36:27.000;22.39;18504.54
eau_froide_m3_3_31;2021-03-25 17:36:27.000;13.22;18517.76
eau_froide_m3_3_31;2021-03-26 17:36:27.000;17.06;18534.82
eau_froide_m3_3_31;2021-03-27 17:36:27.000;22.62;18557.44
eau_froide_m3_3_31;2021-03-28 17:36:27.000;23.32;18580.76
eau_froide_m3_3_31;2021-03-29 17:36:27.000;18.07;18598.83
eau_froide_m3_3_31;2021-03-30 17:36:27.000;13.7;18612.53
eau_froide_m3_3_31;2021-03-31 17:36:27.000;17.11;18629.64
ECS_kWh_3_32;2021-03-17 17:36:27.000;25.58;15025.58
ECS_kWh_3_32;2021-03-18 17:36:27.000;11.29;15036.87
ECS_kWh_3_32;2021-03-19 17:36:27.000;19.89;15056.76
ECS_kWh_3_32;2021-03-20 17:36:27.000;15.34;15072.1
ECS_kWh_3_32;2021-03-21 17:36:27.000;19.68;15091.78
ECS_kWh_3_32;2021-03-22 17:36:27.000;11.74;15103.52
ECS_kWh_3_32;2021-03-23 17:36:27.000;13.86;15117.38
ECS_kWh_3_32;2021-03-24 17:36:27.000;12.23;15129.61
ECS_kWh_3_32;2021-03-25 17:36:27.000;21.49;15151.1
ECS_kWh_3_32;2021-03-26 17:36:27.000;10.52;15161.62
ECS_kWh_3_32;2021-03-27 17:36:27.000;21.18;15182.8
ECS_kWh_3_32;2021-03-28 17:36:27.000;14.77;15197.57
ECS_kWh_3_32;2021-03-29 17:36:27.000;18.33;15215.9
ECS_kWh_3_32;2021-03-30 17:36:27.000;20.27;15236.17
ECS_kWh_3_32;2021-03-31 17:36:27.000;24.19;15260.36
chauffage_kWh_3_32;2021-03-17 17:36:27.000;28.2;12028.2
chauffage_kWh_3_32;2021-03-18 17:36:27.000;18.15;12046.35
chauffage_kWh_3_32;2021-03-19 17:36:27.000;18.19;12064.54
chauffage_kWh_3_32;2021-03-20 17:36:27.000;22.65;12087.19
chauffage_kWh_3_32;2021-03-21 17:36:27.000;19.49;12106.68
chauffage_kWh_3_32;2021-03-22 17:36:27.000;25.02;12131.7
chauffage_kWh_3_32;2021-03-23 17:36:27.000;13.75;12145.45
chauffage_kWh_3_32;2021-03-24 17:36:27.000;25.18;12170.63
chauffage_kWh_3_32;2021-03-25 17:36:27.000;27.58;12198.21
chauffage_kWh_3_32;2021-03-26 17:36:27.000;18.49;12216.7
chauffage_kWh_3_32;2021-03-27 17:36:27.000;15.96;12232.66
chauffage_kWh_3_32;2021-03-28 17:36:27.000;27.93;12260.59
chauffage_kWh_3_32;2021-03-29 17:36:27.000;24.31;12284.9
chauffage_kWh_3_32;2021-03-30 17:36:27.000;11.26;12296.16
chauffage_kWh_3_32;2021-03-31 17:36:27.000;15.28;12311.44
eau_froide_m3_3_32;2021-03-17 17:36:27.000;19.77;18393.77
eau_froide_m3_3_32;2021-03-18 17:36:27.000;26.94;18420.71
eau_froide_m3_3_32;2021-03-19 17:36:27.000;25.88;18446.59
eau_froide_m3_3_32;2021-03-20 17:36:27.000;23.26;18469.85
eau_froide_m3_3_32;2021-03-21 17:36:27.000;21.81;18491.66
eau_froide_m3_3_32;2021-03-22 17:36:27.000;13.5;18505.16
eau_froide_m3_3_32;2021-03-23 17:36:27.000;10.52;18515.68
eau_froide_m3_3_32;2021-03-24 17:36:27.000;21.7;18537.38
eau_froide_m3_3_32;2021-03-25 17:36:27.000;14.94;18552.32
eau_froide_m3_3_32;2021-03-26 17:36:27.000;14.37;18566.69
eau_froide_m3_3_32;2021-03-27 17:36:27.000;11.62;18578.31
eau_froide_m3_3_32;2021-03-28 17:36:27.000;23.91;18602.22
eau_froide_m3_3_32;2021-03-29 17:36:27.000;16.62;18618.84
eau_froide_m3_3_32;2021-03-30 17:36:27.000;21.72;18640.56
eau_froide_m3_3_32;2021-03-31 17:36:27.000;23.71;18664.27
ECS_kWh_3_32;2021-03-17 17:36:27.000;25.38;15025.38
ECS_kWh_3_32;2021-03-18 17:36:27.000;25.65;15051.03
ECS_kWh_3_32;2021-03-19 17:36:27.000;26.57;15077.6
ECS_kWh_3_32;2021-03-20 17:36:27.000;28.31;15105.91
ECS_kWh_3_32;2021-03-21 17:36:27.000;16.55;15122.46
ECS_kWh_3_32;2021-03-22 17:36:27.000;18.28;15140.74
ECS_kWh_3_32;2021-03-23 17:36:27.000;10.95;15151.69
ECS_kWh_3_32;2021-03-24 17:36:27.000;12.29;15163.98
ECS_kWh_3_32;2021-03-25 17:36:27.000;28.44;15192.42
ECS_kWh_3_32;2021-03-26 17:36:27.000;27.15;15219.57
ECS_kWh_3_32;2021-03-27 17:36:27.000;17.95;15237.52
ECS_kWh_3_32;2021-03-28 17:36:27.000;13.78;15251.3
ECS_kWh_3_32;2021-03-29 17:36:27.000;15.2;15266.5
ECS_kWh_3_32;2021-03-30 17:36:27.000;13.03;15279.53
ECS_kWh_3_32;2021-03-31 17:36:27.000;22.04;15301.57
chauffage_kWh_3_33;2021-03-17 17:36:27.000;19.35;12019.35
chauffage_kWh_3_33;2021-03-18 17:36:27.000;17.1;12036.45
chauffage_kWh_3_33;2021-03-19 17:36:27.000;23.31;12059.76
chauffage_kWh_3_33;2021-03-20 17:36:27.000;15.58;12075.34
chauffage_kWh_3_33;2021-03-21 17:36:27.000;10.3;12085.64
chauffage_kWh_3_33;2021-03-22 17:36:27.000;28.14;12113.78
chauffage_kWh_3_33;2021-03-23 17:36:27.000;27.36;12141.14
chauffage_kWh_3_33;2021-03-24 17:36:27.000;14.18;12155.32
chauffage_kWh_3_33;2021-03-25 17:36:27.000;23.86;12179.18
chauffage_kWh_3_33;2021-03-26 17:36:27.000;27.12;12206.3
chauffage_kWh_3_33;2021-03-27 17:36:27.000;26.72;12233.02
chauffage_kWh_3_33;2021-03-28 17:36:27.000;11.86;12244.88
chauffage_kWh_3_33;2021-03-29 17:36:27.000;11.92;12256.8
chauffage_kWh_3_33;2021-03-30 17:36:27.000;16.49;12273.29
chauffage_kWh_3_33;2021-03-31 17:36:27.000;25.1;12298.39
eau_froide_m3_3_33;2021-03-17 17:36:27.000;19.95;18393.95
eau_froide_m3_3_33;2021-03-18 17:36:27.000;21.68;18415.63
eau_froide_m3_3_33;2021-03-19 17:36:27.000;23.32;18438.95
eau_froide_m3_3_33;2021-03-20 17:36:27.000;16.11;18455.06
eau_froide_m3_3_33;2021-03-21 17:36:27.000;19.86;18474.92
eau_froide_m3_3_33;2021-03-22 17:36:27.000;11;18485.92
eau_froide_m3_3_33;2021-03-23 17:36:27.000;22.32;18508.24
eau_froide_m3_3_33;2021-03-24 17:36:27.000;22.26;18530.5
eau_froide_m3_3_33;2021-03-25 17:36:27.000;13.89;18544.39
eau_froide_m3_3_33;2021-03-26 17:36:27.000;14.43;18558.82
eau_froide_m3_3_33;2021-03-27 17:36:27.000;12.03;18570.85
eau_froide_m3_3_33;2021-03-28 17:36:27.000;14.7;18585.55
eau_froide_m3_3_33;2021-03-29 17:36:27.000;15.7;18601.25
eau_froide_m3_3_33;2021-03-30 17:36:27.000;26.11;18627.36
eau_froide_m3_3_33;2021-03-31 17:36:27.000;28.15;18655.51
ECS_kWh_3_33;2021-03-17 17:36:27.000;15.15;15015.15
ECS_kWh_3_33;2021-03-18 17:36:27.000;28.08;15043.23
ECS_kWh_3_33;2021-03-19 17:36:27.000;26.78;15070.01
ECS_kWh_3_33;2021-03-20 17:36:27.000;17.8;15087.81
ECS_kWh_3_33;2021-03-21 17:36:27.000;29.19;15117
ECS_kWh_3_33;2021-03-22 17:36:27.000;28.39;15145.39
ECS_kWh_3_33;2021-03-23 17:36:27.000;19.99;15165.38
ECS_kWh_3_33;2021-03-24 17:36:27.000;13.3;15178.68
ECS_kWh_3_33;2021-03-25 17:36:27.000;23.79;15202.47
ECS_kWh_3_33;2021-03-26 17:36:27.000;13;15215.47
ECS_kWh_3_33;2021-03-27 17:36:27.000;10.45;15225.92
ECS_kWh_3_33;2021-03-28 17:36:27.000;15.7;15241.62
ECS_kWh_3_33;2021-03-29 17:36:27.000;23.98;15265.6
ECS_kWh_3_33;2021-03-30 17:36:27.000;21.97;15287.57
ECS_kWh_3_33;2021-03-31 17:36:27.000;28.27;15315.84
chauffage_kWh_3_34;2021-03-17 17:36:27.000;18.74;12018.74
chauffage_kWh_3_34;2021-03-18 17:36:27.000;22.69;12041.43
chauffage_kWh_3_34;2021-03-19 17:36:27.000;14.51;12055.94
chauffage_kWh_3_34;2021-03-20 17:36:27.000;17.31;12073.25
chauffage_kWh_3_34;2021-03-21 17:36:27.000;29.14;12102.39
chauffage_kWh_3_34;2021-03-22 17:36:27.000;19.91;12122.3
chauffage_kWh_3_34;2021-03-23 17:36:27.000;20.82;12143.12
chauffage_kWh_3_34;2021-03-24 17:36:27.000;20.46;12163.58
chauffage_kWh_3_34;2021-03-25 17:36:27.000;14.64;12178.22
chauffage_kWh_3_34;2021-03-26 17:36:27.000;16.34;12194.56
chauffage_kWh_3_34;2021-03-27 17:36:27.000;25.98;12220.54
chauffage_kWh_3_34;2021-03-28 17:36:27.000;15.64;12236.18
chauffage_kWh_3_34;2021-03-29 17:36:27.000;28.56;12264.74
chauffage_kWh_3_34;2021-03-30 17:36:27.000;26.41;12291.15
chauffage_kWh_3_34;2021-03-31 17:36:27.000;16.42;12307.57
eau_froide_m3_3_34;2021-03-17 17:36:27.000;10.9;18384.9
eau_froide_m3_3_34;2021-03-18 17:36:27.000;11.93;18396.83
eau_froide_m3_3_34;2021-03-19 17:36:27.000;16.93;18413.76
eau_froide_m3_3_34;2021-03-20 17:36:27.000;25.31;18439.07
eau_froide_m3_3_34;2021-03-21 17:36:27.000;19.68;18458.75
eau_froide_m3_3_34;2021-03-22 17:36:27.000;14.07;18472.82
eau_froide_m3_3_34;2021-03-23 17:36:27.000;21.14;18493.96
eau_froide_m3_3_34;2021-03-24 17:36:27.000;17.6;18511.56
eau_froide_m3_3_34;2021-03-25 17:36:27.000;21.78;18533.34
eau_froide_m3_3_34;2021-03-26 17:36:27.000;18.13;18551.47
eau_froide_m3_3_34;2021-03-27 17:36:27.000;23.43;18574.9
eau_froide_m3_3_34;2021-03-28 17:36:27.000;19.58;18594.48
eau_froide_m3_3_34;2021-03-29 17:36:27.000;20.21;18614.69
eau_froide_m3_3_34;2021-03-30 17:36:27.000;12.33;18627.02
eau_froide_m3_3_34;2021-03-31 17:36:27.000;13.25;18640.27
ECS_kWh_3_34;2021-03-17 17:36:27.000;15.88;15015.88
ECS_kWh_3_34;2021-03-18 17:36:27.000;19.27;15035.15
ECS_kWh_3_34;2021-03-19 17:36:27.000;15.49;15050.64
ECS_kWh_3_34;2021-03-20 17:36:27.000;12.49;15063.13
ECS_kWh_3_34;2021-03-21 17:36:27.000;26.6;15089.73
ECS_kWh_3_34;2021-03-22 17:36:27.000;18.6;15108.33
ECS_kWh_3_34;2021-03-23 17:36:27.000;18.47;15126.8
ECS_kWh_3_34;2021-03-24 17:36:27.000;19.37;15146.17
ECS_kWh_3_34;2021-03-25 17:36:27.000;16.59;15162.76
ECS_kWh_3_34;2021-03-26 17:36:27.000;17.42;15180.18
ECS_kWh_3_34;2021-03-27 17:36:27.000;27.99;15208.17
ECS_kWh_3_34;2021-03-28 17:36:27.000;14.38;15222.55
ECS_kWh_3_34;2021-03-29 17:36:27.000;17.51;15240.06
ECS_kWh_3_34;2021-03-30 17:36:27.000;24.41;15264.47
ECS_kWh_3_34;2021-03-31 17:36:27.000;29.11;15293.58
chauffage_kWh_3_35;2021-03-17 17:36:27.000;24.65;12024.65
chauffage_kWh_3_35;2021-03-18 17:36:27.000;15;12039.65
chauffage_kWh_3_35;2021-03-19 17:36:27.000;11;12050.65
chauffage_kWh_3_35;2021-03-20 17:36:27.000;20.24;12070.89
chauffage_kWh_3_35;2021-03-21 17:36:27.000;27.74;12098.63
chauffage_kWh_3_35;2021-03-22 17:36:27.000;16.47;12115.1
chauffage_kWh_3_35;2021-03-23 17:36:27.000;29.12;12144.22
chauffage_kWh_3_35;2021-03-24 17:36:27.000;26.26;12170.48
chauffage_kWh_3_35;2021-03-25 17:36:27.000;22.27;12192.75
chauffage_kWh_3_35;2021-03-26 17:36:27.000;11.93;12204.68
chauffage_kWh_3_35;2021-03-27 17:36:27.000;19.78;12224.46
chauffage_kWh_3_35;2021-03-28 17:36:27.000;14.92;12239.38
chauffage_kWh_3_35;2021-03-29 17:36:27.000;26.97;12266.35
chauffage_kWh_3_35;2021-03-30 17:36:27.000;29.89;12296.24
chauffage_kWh_3_35;2021-03-31 17:36:27.000;25.71;12321.95
eau_froide_m3_3_35;2021-03-17 17:36:27.000;27.92;18401.92
eau_froide_m3_3_35;2021-03-18 17:36:27.000;10.23;18412.15
eau_froide_m3_3_35;2021-03-19 17:36:27.000;11.64;18423.79
eau_froide_m3_3_35;2021-03-20 17:36:27.000;25.6;18449.39
eau_froide_m3_3_35;2021-03-21 17:36:27.000;14.43;18463.82
eau_froide_m3_3_35;2021-03-22 17:36:27.000;26.96;18490.78
eau_froide_m3_3_35;2021-03-23 17:36:27.000;29.19;18519.97
eau_froide_m3_3_35;2021-03-24 17:36:27.000;26.18;18546.15
eau_froide_m3_3_35;2021-03-25 17:36:27.000;20.46;18566.61
eau_froide_m3_3_35;2021-03-26 17:36:27.000;15.14;18581.75
eau_froide_m3_3_35;2021-03-27 17:36:27.000;20.18;18601.93
eau_froide_m3_3_35;2021-03-28 17:36:27.000;15.51;18617.44
eau_froide_m3_3_35;2021-03-29 17:36:27.000;27.16;18644.6
eau_froide_m3_3_35;2021-03-30 17:36:27.000;15.87;18660.47
eau_froide_m3_3_35;2021-03-31 17:36:27.000;27.86;18688.33
ECS_kWh_3_35;2021-03-17 17:36:27.000;15.39;15015.39
ECS_kWh_3_35;2021-03-18 17:36:27.000;20.04;15035.43
ECS_kWh_3_35;2021-03-19 17:36:27.000;12.25;15047.68
ECS_kWh_3_35;2021-03-20 17:36:27.000;17.12;15064.8
ECS_kWh_3_35;2021-03-21 17:36:27.000;28.37;15093.17
ECS_kWh_3_35;2021-03-22 17:36:27.000;16.04;15109.21
ECS_kWh_3_35;2021-03-23 17:36:27.000;20.73;15129.94
ECS_kWh_3_35;2021-03-24 17:36:27.000;17.53;15147.47
ECS_kWh_3_35;2021-03-25 17:36:27.000;20.64;15168.11
ECS_kWh_3_35;2021-03-26 17:36:27.000;25.99;15194.1
ECS_kWh_3_35;2021-03-27 17:36:27.000;10.25;15204.35
ECS_kWh_3_35;2021-03-28 17:36:27.000;22.9;15227.25
ECS_kWh_3_35;2021-03-29 17:36:27.000;29.17;15256.42
ECS_kWh_3_35;2021-03-30 17:36:27.000;11.86;15268.28
ECS_kWh_3_35;2021-03-31 17:36:27.000;18.41;15286.69
chauffage_kWh_3_37;2021-03-17 17:36:27.000;17.46;12017.46
chauffage_kWh_3_37;2021-03-18 17:36:27.000;17.72;12035.18
chauffage_kWh_3_37;2021-03-19 17:36:27.000;17.46;12052.64
chauffage_kWh_3_37;2021-03-20 17:36:27.000;19.68;12072.32
chauffage_kWh_3_37;2021-03-21 17:36:27.000;13.28;12085.6
chauffage_kWh_3_37;2021-03-22 17:36:27.000;15.65;12101.25
chauffage_kWh_3_37;2021-03-23 17:36:27.000;18.69;12119.94
chauffage_kWh_3_37;2021-03-24 17:36:27.000;13.27;12133.21
chauffage_kWh_3_37;2021-03-25 17:36:27.000;23.95;12157.16
chauffage_kWh_3_37;2021-03-26 17:36:27.000;19.02;12176.18
chauffage_kWh_3_37;2021-03-27 17:36:27.000;27.04;12203.22
chauffage_kWh_3_37;2021-03-28 17:36:27.000;23.78;12227
chauffage_kWh_3_37;2021-03-29 17:36:27.000;26.34;12253.34
chauffage_kWh_3_37;2021-03-30 17:36:27.000;15.72;12269.06
chauffage_kWh_3_37;2021-03-31 17:36:27.000;26.12;12295.18
eau_froide_m3_3_37;2021-03-17 17:36:27.000;27.92;18401.92
eau_froide_m3_3_37;2021-03-18 17:36:27.000;12.78;18414.7
eau_froide_m3_3_37;2021-03-19 17:36:27.000;24.33;18439.03
eau_froide_m3_3_37;2021-03-20 17:36:27.000;26.64;18465.67
eau_froide_m3_3_37;2021-03-21 17:36:27.000;12.77;18478.44
eau_froide_m3_3_37;2021-03-22 17:36:27.000;15.18;18493.62
eau_froide_m3_3_37;2021-03-23 17:36:27.000;19.66;18513.28
eau_froide_m3_3_37;2021-03-24 17:36:27.000;12.94;18526.22
eau_froide_m3_3_37;2021-03-25 17:36:27.000;13.44;18539.66
eau_froide_m3_3_37;2021-03-26 17:36:27.000;20.3;18559.96
eau_froide_m3_3_37;2021-03-27 17:36:27.000;15.73;18575.69
eau_froide_m3_3_37;2021-03-28 17:36:27.000;13.94;18589.63
eau_froide_m3_3_37;2021-03-29 17:36:27.000;24.13;18613.76
eau_froide_m3_3_37;2021-03-30 17:36:27.000;20.73;18634.49
eau_froide_m3_3_37;2021-03-31 17:36:27.000;13;18647.49
ECS_kWh_3_37;2021-03-17 17:36:27.000;28.21;15028.21
ECS_kWh_3_37;2021-03-18 17:36:27.000;10.84;15039.05
ECS_kWh_3_37;2021-03-19 17:36:27.000;21.9;15060.95
ECS_kWh_3_37;2021-03-20 17:36:27.000;26.67;15087.62
ECS_kWh_3_37;2021-03-21 17:36:27.000;25.15;15112.77
ECS_kWh_3_37;2021-03-22 17:36:27.000;20.66;15133.43
ECS_kWh_3_37;2021-03-23 17:36:27.000;19.1;15152.53
ECS_kWh_3_37;2021-03-24 17:36:27.000;15.94;15168.47
ECS_kWh_3_37;2021-03-25 17:36:27.000;23.45;15191.92
ECS_kWh_3_37;2021-03-26 17:36:27.000;26.49;15218.41
ECS_kWh_3_37;2021-03-27 17:36:27.000;21.58;15239.99
ECS_kWh_3_37;2021-03-28 17:36:27.000;26.48;15266.47
ECS_kWh_3_37;2021-03-29 17:36:27.000;10.35;15276.82
ECS_kWh_3_37;2021-03-30 17:36:27.000;29.55;15306.37
ECS_kWh_3_37;2021-03-31 17:36:27.000;11.33;15317.7
chauffage_kWh_3_38;2021-03-17 17:36:27.000;24.09;12024.09
chauffage_kWh_3_38;2021-03-18 17:36:27.000;13.77;12037.86
chauffage_kWh_3_38;2021-03-19 17:36:27.000;13.92;12051.78
chauffage_kWh_3_38;2021-03-20 17:36:27.000;24.12;12075.9
chauffage_kWh_3_38;2021-03-21 17:36:27.000;27.26;12103.16
chauffage_kWh_3_38;2021-03-22 17:36:27.000;11.15;12114.31
chauffage_kWh_3_38;2021-03-23 17:36:27.000;28.82;12143.13
chauffage_kWh_3_38;2021-03-24 17:36:27.000;23.32;12166.45
chauffage_kWh_3_38;2021-03-25 17:36:27.000;23.58;12190.03
chauffage_kWh_3_38;2021-03-26 17:36:27.000;19.77;12209.8
chauffage_kWh_3_38;2021-03-27 17:36:27.000;14.05;12223.85
chauffage_kWh_3_38;2021-03-28 17:36:27.000;21.61;12245.46
chauffage_kWh_3_38;2021-03-29 17:36:27.000;18.06;12263.52
chauffage_kWh_3_38;2021-03-30 17:36:27.000;12.99;12276.51
chauffage_kWh_3_38;2021-03-31 17:36:27.000;13.69;12290.2
eau_froide_m3_3_38;2021-03-17 17:36:27.000;16.32;18390.32
eau_froide_m3_3_38;2021-03-18 17:36:27.000;17.16;18407.48
eau_froide_m3_3_38;2021-03-19 17:36:27.000;28.52;18436
eau_froide_m3_3_38;2021-03-20 17:36:27.000;13.79;18449.79
eau_froide_m3_3_38;2021-03-21 17:36:27.000;22.73;18472.52
eau_froide_m3_3_38;2021-03-22 17:36:27.000;21.58;18494.1
eau_froide_m3_3_38;2021-03-23 17:36:27.000;21.44;18515.54
eau_froide_m3_3_38;2021-03-24 17:36:27.000;13.02;18528.56
eau_froide_m3_3_38;2021-03-25 17:36:27.000;10.88;18539.44
eau_froide_m3_3_38;2021-03-26 17:36:27.000;26.76;18566.2
eau_froide_m3_3_38;2021-03-27 17:36:27.000;22.65;18588.85
eau_froide_m3_3_38;2021-03-28 17:36:27.000;15.8;18604.65
eau_froide_m3_3_38;2021-03-29 17:36:27.000;18.8;18623.45
eau_froide_m3_3_38;2021-03-30 17:36:27.000;29.73;18653.18
eau_froide_m3_3_38;2021-03-31 17:36:27.000;16.74;18669.92
ECS_kWh_3_38;2021-03-17 17:36:27.000;21.1;15021.1
ECS_kWh_3_38;2021-03-18 17:36:27.000;10.02;15031.12
ECS_kWh_3_38;2021-03-19 17:36:27.000;16.5;15047.62
ECS_kWh_3_38;2021-03-20 17:36:27.000;17.24;15064.86
ECS_kWh_3_38;2021-03-21 17:36:27.000;18.76;15083.62
ECS_kWh_3_38;2021-03-22 17:36:27.000;23.73;15107.35
ECS_kWh_3_38;2021-03-23 17:36:27.000;11.94;15119.29
ECS_kWh_3_38;2021-03-24 17:36:27.000;10.35;15129.64
ECS_kWh_3_38;2021-03-25 17:36:27.000;12.13;15141.77
ECS_kWh_3_38;2021-03-26 17:36:27.000;29.57;15171.34
ECS_kWh_3_38;2021-03-27 17:36:27.000;28.42;15199.76
ECS_kWh_3_38;2021-03-28 17:36:27.000;17.28;15217.04
ECS_kWh_3_38;2021-03-29 17:36:27.000;22.55;15239.59
ECS_kWh_3_38;2021-03-30 17:36:27.000;25.3;15264.89
ECS_kWh_3_38;2021-03-31 17:36:27.000;28.99;15293.88
chauffage_kWh_3_39;2021-03-17 17:36:27.000;13.48;12013.48
chauffage_kWh_3_39;2021-03-18 17:36:27.000;23.53;12037.01
chauffage_kWh_3_39;2021-03-19 17:36:27.000;20.42;12057.43
chauffage_kWh_3_39;2021-03-20 17:36:27.000;18.66;12076.09
chauffage_kWh_3_39;2021-03-21 17:36:27.000;15.37;12091.46
chauffage_kWh_3_39;2021-03-22 17:36:27.000;12.78;12104.24
chauffage_kWh_3_39;2021-03-23 17:36:27.000;15.12;12119.36
chauffage_kWh_3_39;2021-03-24 17:36:27.000;17.89;12137.25
chauffage_kWh_3_39;2021-03-25 17:36:27.000;26.3;12163.55
chauffage_kWh_3_39;2021-03-26 17:36:27.000;29.39;12192.94
chauffage_kWh_3_39;2021-03-27 17:36:27.000;18.57;12211.51
chauffage_kWh_3_39;2021-03-28 17:36:27.000;10.11;12221.62
chauffage_kWh_3_39;2021-03-29 17:36:27.000;16.87;12238.49
chauffage_kWh_3_39;2021-03-30 17:36:27.000;18.72;12257.21
chauffage_kWh_3_39;2021-03-31 17:36:27.000;18.44;12275.65
eau_froide_m3_3_39;2021-03-17 17:36:27.000;13.91;18387.91
eau_froide_m3_3_39;2021-03-18 17:36:27.000;29.21;18417.12
eau_froide_m3_3_39;2021-03-19 17:36:27.000;25.88;18443
eau_froide_m3_3_39;2021-03-20 17:36:27.000;21.98;18464.98
eau_froide_m3_3_39;2021-03-21 17:36:27.000;13.71;18478.69
eau_froide_m3_3_39;2021-03-22 17:36:27.000;13.22;18491.91
eau_froide_m3_3_39;2021-03-23 17:36:27.000;14.42;18506.33
eau_froide_m3_3_39;2021-03-24 17:36:27.000;14.23;18520.56
eau_froide_m3_3_39;2021-03-25 17:36:27.000;27.05;18547.61
eau_froide_m3_3_39;2021-03-26 17:36:27.000;27.65;18575.26
eau_froide_m3_3_39;2021-03-27 17:36:27.000;13.23;18588.49
eau_froide_m3_3_39;2021-03-28 17:36:27.000;28.89;18617.38
eau_froide_m3_3_39;2021-03-29 17:36:27.000;19.02;18636.4
eau_froide_m3_3_39;2021-03-30 17:36:27.000;20.62;18657.02
eau_froide_m3_3_39;2021-03-31 17:36:27.000;24.5;18681.52
ECS_kWh_3_39;2021-03-17 17:36:27.000;13.67;15013.67
ECS_kWh_3_39;2021-03-18 17:36:27.000;24.29;15037.96
ECS_kWh_3_39;2021-03-19 17:36:27.000;29.02;15066.98
ECS_kWh_3_39;2021-03-20 17:36:27.000;12.54;15079.52
ECS_kWh_3_39;2021-03-21 17:36:27.000;11.3;15090.82
ECS_kWh_3_39;2021-03-22 17:36:27.000;15.58;15106.4
ECS_kWh_3_39;2021-03-23 17:36:27.000;13.14;15119.54
ECS_kWh_3_39;2021-03-24 17:36:27.000;12.53;15132.07
ECS_kWh_3_39;2021-03-25 17:36:27.000;14.38;15146.45
ECS_kWh_3_39;2021-03-26 17:36:27.000;25.86;15172.31
ECS_kWh_3_39;2021-03-27 17:36:27.000;26.17;15198.48
ECS_kWh_3_39;2021-03-28 17:36:27.000;27.1;15225.58
ECS_kWh_3_39;2021-03-29 17:36:27.000;26.01;15251.59
ECS_kWh_3_39;2021-03-30 17:36:27.000;17.23;15268.82
ECS_kWh_3_39;2021-03-31 17:36:27.000;15.84;15284.66
chauffage_kWh_3_40;2021-03-17 17:36:27.000;29.95;12029.95
chauffage_kWh_3_40;2021-03-18 17:36:27.000;29.52;12059.47
chauffage_kWh_3_40;2021-03-19 17:36:27.000;25.81;12085.28
chauffage_kWh_3_40;2021-03-20 17:36:27.000;24.79;12110.07
chauffage_kWh_3_40;2021-03-21 17:36:27.000;23.3;12133.37
chauffage_kWh_3_40;2021-03-22 17:36:27.000;26.6;12159.97
chauffage_kWh_3_40;2021-03-23 17:36:27.000;21.69;12181.66
chauffage_kWh_3_40;2021-03-24 17:36:27.000;15.71;12197.37
chauffage_kWh_3_40;2021-03-25 17:36:27.000;23.39;12220.76
chauffage_kWh_3_40;2021-03-26 17:36:27.000;17.33;12238.09
chauffage_kWh_3_40;2021-03-27 17:36:27.000;20.13;12258.22
chauffage_kWh_3_40;2021-03-28 17:36:27.000;12.66;12270.88
chauffage_kWh_3_40;2021-03-29 17:36:27.000;10.96;12281.84
chauffage_kWh_3_40;2021-03-30 17:36:27.000;16.23;12298.07
chauffage_kWh_3_40;2021-03-31 17:36:27.000;12.27;12310.34
eau_froide_m3_3_40;2021-03-17 17:36:27.000;18.57;18392.57
eau_froide_m3_3_40;2021-03-18 17:36:27.000;13.14;18405.71
eau_froide_m3_3_40;2021-03-19 17:36:27.000;18.23;18423.94
eau_froide_m3_3_40;2021-03-20 17:36:27.000;28.5;18452.44
eau_froide_m3_3_40;2021-03-21 17:36:27.000;27.34;18479.78
eau_froide_m3_3_40;2021-03-22 17:36:27.000;21.94;18501.72
eau_froide_m3_3_40;2021-03-23 17:36:27.000;20.95;18522.67
eau_froide_m3_3_40;2021-03-24 17:36:27.000;24.05;18546.72
eau_froide_m3_3_40;2021-03-25 17:36:27.000;29.1;18575.82
