tagName;ts;tagValue
chauffage_kWh_3_35;2021-03-28 17:36:27.000;20.24
chauffage_kWh_3_35;2021-03-27 17:36:27.000;27.74
chauffage_kWh_3_35;2021-03-26 17:36:27.000;16.47
chauffage_kWh_3_35;2021-03-25 17:36:27.000;29.12
chauffage_kWh_3_35;2021-03-24 17:36:27.000;26.26
chauffage_kWh_3_35;2021-03-23 17:36:27.000;22.27
chauffage_kWh_3_35;2021-03-22 17:36:27.000;11.93
chauffage_kWh_3_35;2021-03-21 17:36:27.000;19.78
chauffage_kWh_3_35;2021-03-20 17:36:27.000;14.92
chauffage_kWh_3_35;2021-03-19 17:36:27.000;26.97
chauffage_kWh_3_35;2021-03-18 17:36:27.000;29.89
chauffage_kWh_3_35;2021-03-17 17:36:27.000;25.71
eau_froide_m3_3_35;2021-03-31 17:36:27.000;27.92
eau_froide_m3_3_35;2021-03-30 17:36:27.000;10.23
eau_froide_m3_3_35;2021-03-29 17:36:27.000;11.64
eau_froide_m3_3_35;2021-03-28 17:36:27.000;25.6
eau_froide_m3_3_35;2021-03-27 17:36:27.000;14.43
eau_froide_m3_3_35;2021-03-26 17:36:27.000;26.96
eau_froide_m3_3_35;2021-03-25 17:36:27.000;29.19
eau_froide_m3_3_35;2021-03-24 17:36:27.000;26.18
eau_froide_m3_3_35;2021-03-23 17:36:27.000;20.46
eau_froide_m3_3_35;2021-03-22 17:36:27.000;15.14
eau_froide_m3_3_35;2021-03-21 17:36:27.000;20.18
eau_froide_m3_3_35;2021-03-20 17:36:27.000;15.51
eau_froide_m3_3_35;2021-03-19 17:36:27.000;27.16
eau_froide_m3_3_35;2021-03-18 17:36:27.000;15.87
eau_froide_m3_3_35;2021-03-17 17:36:27.000;27.86
ECS_kWh_3_35;2021-03-31 17:36:27.000;15.39
ECS_kWh_3_35;2021-03-30 17:36:27.000;20.04
ECS_kWh_3_35;2021-03-29 17:36:27.000;12.25
ECS_kWh_3_35;2021-03-28 17:36:27.000;17.12
ECS_kWh_3_35;2021-03-27 17:36:27.000;28.37
ECS_kWh_3_35;2021-03-26 17:36:27.000;16.04
ECS_kWh_3_35;2021-03-25 17:36:27.000;20.73
ECS_kWh_3_35;2021-03-24 17:36:27.000;17.53
ECS_kWh_3_35;2021-03-23 17:36:27.000;20.64
ECS_kWh_3_35;2021-03-22 17:36:27.000;25.99
ECS_kWh_3_35;2021-03-21 17:36:27.000;10.25
ECS_kWh_3_35;2021-03-20 17:36:27.000;22.9
ECS_kWh_3_35;2021-03-19 17:36:27.000;29.17
ECS_kWh_3_35;2021-03-18 17:36:27.000;11.86
ECS_kWh_3_35;2021-03-17 17:36:27.000;18.41
chauffage_kWh_3_37;2021-03-31 17:36:27.000;17.46
chauffage_kWh_3_37;2021-03-30 17:36:27.000;17.72
chauffage_kWh_3_37;2021-03-29 17:36:27.000;17.46
chauffage_kWh_3_37;2021-03-28 17:36:27.000;19.68
chauffage_kWh_3_37;2021-03-27 17:36:27.000;13.28
chauffage_kWh_3_37;2021-03-26 17:36:27.000;15.65
chauffage_kWh_3_37;2021-03-25 17:36:27.000;18.69
chauffage_kWh_3_37;2021-03-24 17:36:27.000;13.27
chauffage_kWh_3_37;2021-03-23 17:36:27.000;23.95
chauffage_kWh_3_37;2021-03-22 17:36:27.000;19.02
chauffage_kWh_3_37;2021-03-21 17:36:27.000;27.04
chauffage_kWh_3_37;2021-03-20 17:36:27.000;23.78
chauffage_kWh_3_37;2021-03-19 17:36:27.000;26.34
chauffage_kWh_3_37;2021-03-18 17:36:27.000;15.72
chauffage_kWh_3_37;2021-03-17 17:36:27.000;26.12
eau_froide_m3_3_37;2021-03-31 17:36:27.000;27.92
eau_froide_m3_3_37;2021-03-30 17:36:27.000;12.78
eau_froide_m3_3_37;2021-03-29 17:36:27.000;24.33
eau_froide_m3_3_37;2021-03-28 17:36:27.000;26.64
eau_froide_m3_3_37;2021-03-27 17:36:27.000;12.77
eau_froide_m3_3_37;2021-03-26 17:36:27.000;15.18
eau_froide_m3_3_37;2021-03-25 17:36:27.000;19.66
eau_froide_m3_3_37;2021-03-24 17:36:27.000;12.94
eau_froide_m3_3_37;2021-03-23 17:36:27.000;13.44
eau_froide_m3_3_37;2021-03-22 17:36:27.000;20.3
eau_froide_m3_3_37;2021-03-21 17:36:27.000;15.73
eau_froide_m3_3_37;2021-03-20 17:36:27.000;13.94
eau_froide_m3_3_37;2021-03-19 17:36:27.000;24.13
eau_froide_m3_3_37;2021-03-18 17:36:27.000;20.73
eau_froide_m3_3_37;2021-03-17 17:36:27.000;13.0
ECS_kWh_3_37;2021-03-31 17:36:27.000;28.21
ECS_kWh_3_37;2021-03-30 17:36:27.000;10.84
ECS_kWh_3_37;2021-03-29 17:36:27.000;21.9
ECS_kWh_3_37;2021-03-28 17:36:27.000;26.67
ECS_kWh_3_37;2021-03-27 17:36:27.000;25.15
ECS_kWh_3_37;2021-03-26 17:36:27.000;20.66
ECS_kWh_3_37;2021-03-25 17:36:27.000;19.1
ECS_kWh_3_37;2021-03-24 17:36:27.000;15.94
ECS_kWh_3_37;2021-03-23 17:36:27.000;23.45
ECS_kWh_3_37;2021-03-22 17:36:27.000;26.49
ECS_kWh_3_37;2021-03-21 17:36:27.000;21.58
ECS_kWh_3_37;2021-03-20 17:36:27.000;26.48
ECS_kWh_3_37;2021-03-19 17:36:27.000;10.35
ECS_kWh_3_37;2021-03-18 17:36:27.000;29.55
ECS_kWh_3_37;2021-03-17 17:36:27.000;11.33
chauffage_kWh_3_38;2021-03-31 17:36:27.000;24.09
chauffage_kWh_3_38;2021-03-30 17:36:27.000;13.77
chauffage_kWh_3_38;2021-03-29 17:36:27.000;13.92
chauffage_kWh_3_38;2021-03-28 17:36:27.000;24.12
chauffage_kWh_3_38;2021-03-27 17:36:27.000;27.26
chauffage_kWh_3_38;2021-03-26 17:36:27.000;11.15
chauffage_kWh_3_38;2021-03-25 17:36:27.000;28.82
chauffage_kWh_3_38;2021-03-24 17:36:27.000;23.32
chauffage_kWh_3_38;2021-03-23 17:36:27.000;23.58
chauffage_kWh_3_38;2021-03-22 17:36:27.000;19.77
chauffage_kWh_3_38;2021-03-21 17:36:27.000;14.05
chauffage_kWh_3_38;2021-03-20 17:36:27.000;21.61
chauffage_kWh_3_38;2021-03-19 17:36:27.000;18.06
chauffage_kWh_3_38;2021-03-18 17:36:27.000;12.99
chauffage_kWh_3_38;2021-03-17 17:36:27.000;13.69
eau_froide_m3_3_38;2021-03-31 17:36:27.000;16.32
eau_froide_m3_3_38;2021-03-30 17:36:27.000;17.16
eau_froide_m3_3_38;2021-03-29 17:36:27.000;28.52
eau_froide_m3_3_38;2021-03-28 17:36:27.000;13.79
eau_froide_m3_3_38;2021-03-27 17:36:27.000;22.73
eau_froide_m3_3_38;2021-03-26 17:36:27.000;21.58
eau_froide_m3_3_38;2021-03-25 17:36:27.000;21.44
eau_froide_m3_3_38;2021-03-24 17:36:27.000;13.02
eau_froide_m3_3_38;2021-03-23 17:36:27.000;10.88
eau_froide_m3_3_38;2021-03-22 17:36:27.000;26.76
eau_froide_m3_3_38;2021-03-21 17:36:27.000;22.65
eau_froide_m3_3_38;2021-03-20 17:36:27.000;15.8
eau_froide_m3_3_38;2021-03-19 17:36:27.000;18.8
eau_froide_m3_3_38;2021-03-18 17:36:27.000;29.73
eau_froide_m3_3_38;2021-03-17 17:36:27.000;16.74
ECS_kWh_3_38;2021-03-31 17:36:27.000;21.1
ECS_kWh_3_38;2021-03-30 17:36:27.000;10.02
ECS_kWh_3_38;2021-03-29 17:36:27.000;16.5
ECS_kWh_3_38;2021-03-28 17:36:27.000;17.24
ECS_kWh_3_38;2021-03-27 17:36:27.000;18.76
ECS_kWh_3_38;2021-03-26 17:36:27.000;23.73
ECS_kWh_3_38;2021-03-25 17:36:27.000;11.94
ECS_kWh_3_38;2021-03-24 17:36:27.000;10.35
ECS_kWh_3_38;2021-03-23 17:36:27.000;12.13
ECS_kWh_3_38;2021-03-22 17:36:27.000;29.57
ECS_kWh_3_38;2021-03-21 17:36:27.000;28.42
ECS_kWh_3_38;2021-03-20 17:36:27.000;17.28
ECS_kWh_3_38;2021-03-19 17:36:27.000;22.55
ECS_kWh_3_38;2021-03-18 17:36:27.000;25.3
ECS_kWh_3_38;2021-03-17 17:36:27.000;28.99
chauffage_kWh_3_39;2021-03-31 17:36:27.000;13.48
chauffage_kWh_3_39;2021-03-30 17:36:27.000;23.53
chauffage_kWh_3_39;2021-03-29 17:36:27.000;20.42
chauffage_kWh_3_39;2021-03-28 17:36:27.000;18.66
chauffage_kWh_3_39;2021-03-27 17:36:27.000;15.37
chauffage_kWh_3_39;2021-03-26 17:36:27.000;12.78
chauffage_kWh_3_39;2021-03-25 17:36:27.000;15.12
chauffage_kWh_3_39;2021-03-24 17:36:27.000;17.89
chauffage_kWh_3_39;2021-03-23 17:36:27.000;26.3
chauffage_kWh_3_39;2021-03-22 17:36:27.000;29.39
chauffage_kWh_3_39;2021-03-21 17:36:27.000;18.57
chauffage_kWh_3_39;2021-03-20 17:36:27.000;10.11
chauffage_kWh_3_39;2021-03-19 17:36:27.000;16.87
chauffage_kWh_3_39;2021-03-18 17:36:27.000;18.72
chauffage_kWh_3_39;2021-03-17 17:36:27.000;18.44
eau_froide_m3_3_39;2021-03-31 17:36:27.000;13.91
eau_froide_m3_3_39;2021-03-30 17:36:27.000;29.21
eau_froide_m3_3_39;2021-03-29 17:36:27.000;25.88
eau_froide_m3_3_39;2021-03-28 17:36:27.000;21.98
eau_froide_m3_3_39;2021-03-27 17:36:27.000;13.71
eau_froide_m3_3_39;2021-03-26 17:36:27.000;13.22
eau_froide_m3_3_39;2021-03-25 17:36:27.000;14.42
eau_froide_m3_3_39;2021-03-24 17:36:27.000;14.23
eau_froide_m3_3_39;2021-03-23 17:36:27.000;27.05
eau_froide_m3_3_39;2021-03-22 17:36:27.000;27.65
eau_froide_m3_3_39;2021-03-21 17:36:27.000;13.23
eau_froide_m3_3_39;2021-03-20 17:36:27.000;28.89
eau_froide_m3_3_39;2021-03-19 17:36:27.000;19.02
eau_froide_m3_3_39;2021-03-18 17:36:27.000;20.62
eau_froide_m3_3_39;2021-03-17 17:36:27.000;24.5
ECS_kWh_3_39;2021-03-31 17:36:27.000;13.67
ECS_kWh_3_39;2021-03-30 17:36:27.000;24.29
ECS_kWh_3_39;2021-03-29 17:36:27.000;29.02
ECS_kWh_3_39;2021-03-28 17:36:27.000;12.54
ECS_kWh_3_39;2021-03-27 17:36:27.000;11.3
ECS_kWh_3_39;2021-03-26 17:36:27.000;15.58
ECS_kWh_3_39;2021-03-25 17:36:27.000;13.14
ECS_kWh_3_39;2021-03-24 17:36:27.000;12.53
ECS_kWh_3_39;2021-03-23 17:36:27.000;14.38
ECS_kWh_3_39;2021-03-22 17:36:27.000;25.86
ECS_kWh_3_39;2021-03-21 17:36:27.000;26.17
ECS_kWh_3_39;2021-03-20 17:36:27.000;27.1
ECS_kWh_3_39;2021-03-19 17:36:27.000;26.01
ECS_kWh_3_39;2021-03-18 17:36:27.000;17.23
ECS_kWh_3_39;2021-03-17 17:36:27.000;15.84
chauffage_kWh_3_40;2021-03-31 17:36:27.000;29.95
chauffage_kWh_3_40;2021-03-30 17:36:27.000;29.52
chauffage_kWh_3_40;2021-03-29 17:36:27.000;25.81
chauffage_kWh_3_40;2021-03-28 17:36:27.000;24.79
chauffage_kWh_3_40;2021-03-27 17:36:27.000;23.3
chauffage_kWh_3_40;2021-03-26 17:36:27.000;26.6
chauffage_kWh_3_40;2021-03-25 17:36:27.000;21.69
chauffage_kWh_3_40;2021-03-24 17:36:27.000;15.71
chauffage_kWh_3_40;2021-03-23 17:36:27.000;23.39
chauffage_kWh_3_40;2021-03-22 17:36:27.000;17.33
chauffage_kWh_3_40;2021-03-21 17:36:27.000;20.13
chauffage_kWh_3_40;2021-03-20 17:36:27.000;12.66
chauffage_kWh_3_40;2021-03-19 17:36:27.000;10.96
chauffage_kWh_3_40;2021-03-18 17:36:27.000;16.23
chauffage_kWh_3_40;2021-03-17 17:36:27.000;12.27
eau_froide_m3_3_40;2021-03-31 17:36:27.000;18.57
eau_froide_m3_3_40;2021-03-30 17:36:27.000;13.14
eau_froide_m3_3_40;2021-03-29 17:36:27.000;18.23
eau_froide_m3_3_40;2021-03-28 17:36:27.000;28.5
eau_froide_m3_3_40;2021-03-27 17:36:27.000;27.34
eau_froide_m3_3_40;2021-03-26 17:36:27.000;21.94
eau_froide_m3_3_40;2021-03-25 17:36:27.000;20.95
eau_froide_m3_3_40;2021-03-24 17:36:27.000;24.05
eau_froide_m3_3_40;2021-03-23 17:36:27.000;29.1
eau_froide_m3_3_40;2021-03-22 17:36:27.000;13.35
eau_froide_m3_3_40;2021-03-21 17:36:27.000;11.68
eau_froide_m3_3_40;2021-03-20 17:36:27.000;12.5
eau_froide_m3_3_40;2021-03-19 17:36:27.000;21.06
eau_froide_m3_3_40;2021-03-18 17:36:27.000;21.91
eau_froide_m3_3_40;2021-03-17 17:36:27.000;24.8
ECS_kWh_3_40;2021-03-31 17:36:27.000;12.28
ECS_kWh_3_40;2021-03-30 17:36:27.000;10.32
ECS_kWh_3_40;2021-03-29 17:36:27.000;18.69
ECS_kWh_3_40;2021-03-28 17:36:27.000;17.15
ECS_kWh_3_40;2021-03-27 17:36:27.000;11.16
ECS_kWh_3_40;2021-03-26 17:36:27.000;15.84
ECS_kWh_3_40;2021-03-25 17:36:27.000;11.44
ECS_kWh_3_40;2021-03-24 17:36:27.000;16.29
ECS_kWh_3_40;2021-03-23 17:36:27.000;19.81
ECS_kWh_3_40;2021-03-22 17:36:27.000;15.89
ECS_kWh_3_40;2021-03-21 17:36:27.000;15.42
ECS_kWh_3_40;2021-03-20 17:36:27.000;26.26
ECS_kWh_3_40;2021-03-19 17:36:27.000;18.68
ECS_kWh_3_40;2021-03-18 17:36:27.000;19.88
ECS_kWh_3_40;2021-03-17 17:36:27.000;23.5
chauffage_kWh_3_41;2021-03-31 17:36:27.000;11.88
chauffage_kWh_3_41;2021-03-30 17:36:27.000;29.77
chauffage_kWh_3_41;2021-03-29 17:36:27.000;12.08
chauffage_kWh_3_41;2021-03-28 17:36:27.000;10.78
chauffage_kWh_3_41;2021-03-27 17:36:27.000;19.77
chauffage_kWh_3_41;2021-03-26 17:36:27.000;26.73
chauffage_kWh_3_41;2021-03-25 17:36:27.000;13.89
chauffage_kWh_3_41;2021-03-24 17:36:27.000;27.41
chauffage_kWh_3_41;2021-03-23 17:36:27.000;28.14
chauffage_kWh_3_41;2021-03-22 17:36:27.000;22.67
chauffage_kWh_3_41;2021-03-21 17:36:27.000;27.31
chauffage_kWh_3_41;2021-03-20 17:36:27.000;21.67
chauffage_kWh_3_41;2021-03-19 17:36:27.000;11.01
chauffage_kWh_3_41;2021-03-18 17:36:27.000;29.64
chauffage_kWh_3_41;2021-03-17 17:36:27.000;27.09
eau_froide_m3_3_41;2021-03-31 17:36:27.000;27.58
eau_froide_m3_3_41;2021-03-30 17:36:27.000;25.13
eau_froide_m3_3_41;2021-03-29 17:36:27.000;15.75
eau_froide_m3_3_41;2021-03-28 17:36:27.000;11.98
eau_froide_m3_3_41;2021-03-27 17:36:27.000;25.47
eau_froide_m3_3_41;2021-03-26 17:36:27.000;17.44
eau_froide_m3_3_41;2021-03-25 17:36:27.000;17.35
eau_froide_m3_3_41;2021-03-24 17:36:27.000;26.97
eau_froide_m3_3_41;2021-03-23 17:36:27.000;15.43
eau_froide_m3_3_41;2021-03-22 17:36:27.000;25.35
eau_froide_m3_3_41;2021-03-21 17:36:27.000;21.78
eau_froide_m3_3_41;2021-03-20 17:36:27.000;15.72
eau_froide_m3_3_41;2021-03-19 17:36:27.000;16.49
eau_froide_m3_3_41;2021-03-18 17:36:27.000;16.86
eau_froide_m3_3_41;2021-03-17 17:36:27.000;17.08
ECS_kWh_3_42;2021-03-31 17:36:27.000;13.37
ECS_kWh_3_42;2021-03-30 17:36:27.000;17.39
ECS_kWh_3_42;2021-03-29 17:36:27.000;14.7
ECS_kWh_3_42;2021-03-28 17:36:27.000;19.77
ECS_kWh_3_42;2021-03-27 17:36:27.000;22.06
ECS_kWh_3_42;2021-03-26 17:36:27.000;28.3
ECS_kWh_3_42;2021-03-25 17:36:27.000;10.03
ECS_kWh_3_42;2021-03-24 17:36:27.000;24.21
ECS_kWh_3_42;2021-03-23 17:36:27.000;22.07
ECS_kWh_3_42;2021-03-22 17:36:27.000;16.03
ECS_kWh_3_42;2021-03-21 17:36:27.000;21.21
ECS_kWh_3_42;2021-03-20 17:36:27.000;19.92
ECS_kWh_3_42;2021-03-19 17:36:27.000;19.75
ECS_kWh_3_42;2021-03-18 17:36:27.000;14.47
ECS_kWh_3_42;2021-03-17 17:36:27.000;15.07
chauffage_kWh_3_42;2021-03-31 17:36:27.000;28.95
chauffage_kWh_3_42;2021-03-30 17:36:27.000;15.39
chauffage_kWh_3_42;2021-03-29 17:36:27.000;14.66
chauffage_kWh_3_42;2021-03-28 17:36:27.000;13.58
chauffage_kWh_3_42;2021-03-27 17:36:27.000;22.35
chauffage_kWh_3_42;2021-03-26 17:36:27.000;19.3
chauffage_kWh_3_42;2021-03-25 17:36:27.000;26.54
chauffage_kWh_3_42;2021-03-24 17:36:27.000;15.27
chauffage_kWh_3_42;2021-03-23 17:36:27.000;21.58
chauffage_kWh_3_42;2021-03-22 17:36:27.000;15.65
chauffage_kWh_3_42;2021-03-21 17:36:27.000;17.18
chauffage_kWh_3_42;2021-03-20 17:36:27.000;25.52
chauffage_kWh_3_42;2021-03-19 17:36:27.000;17.56
chauffage_kWh_3_42;2021-03-18 17:36:27.000;22.93
chauffage_kWh_3_42;2021-03-17 17:36:27.000;26.01
eau_froide_m3_3_42;2021-03-31 17:36:27.000;15.55
eau_froide_m3_3_42;2021-03-30 17:36:27.000;10.22
eau_froide_m3_3_42;2021-03-29 17:36:27.000;12.81
eau_froide_m3_3_42;2021-03-28 17:36:27.000;20.35
eau_froide_m3_3_42;2021-03-27 17:36:27.000;22.06
eau_froide_m3_3_42;2021-03-26 17:36:27.000;12.18
eau_froide_m3_3_42;2021-03-25 17:36:27.000;21.2
eau_froide_m3_3_42;2021-03-24 17:36:27.000;11.94
eau_froide_m3_3_42;2021-03-23 17:36:27.000;29.47
eau_froide_m3_3_42;2021-03-22 17:36:27.000;27.4
eau_froide_m3_3_42;2021-03-21 17:36:27.000;29.07
eau_froide_m3_3_42;2021-03-20 17:36:27.000;26.02
eau_froide_m3_3_42;2021-03-19 17:36:27.000;15.4
eau_froide_m3_3_42;2021-03-18 17:36:27.000;19.19
eau_froide_m3_3_42;2021-03-17 17:36:27.000;26.06
ECS_kWh_3_43;2021-03-31 17:36:27.000;16.78
ECS_kWh_3_43;2021-03-30 17:36:27.000;11.74
ECS_kWh_3_43;2021-03-29 17:36:27.000;13.36
ECS_kWh_3_43;2021-03-28 17:36:27.000;13.22
ECS_kWh_3_43;2021-03-27 17:36:27.000;17.87
ECS_kWh_3_43;2021-03-26 17:36:27.000;18.93
ECS_kWh_3_43;2021-03-25 17:36:27.000;13.2
ECS_kWh_3_43;2021-03-24 17:36:27.000;17.95
ECS_kWh_3_43;2021-03-23 17:36:27.000;20.48
ECS_kWh_3_43;2021-03-22 17:36:27.000;15.96
ECS_kWh_3_43;2021-03-21 17:36:27.000;19.35
ECS_kWh_3_43;2021-03-20 17:36:27.000;13.09
ECS_kWh_3_43;2021-03-19 17:36:27.000;16.97
ECS_kWh_3_43;2021-03-18 17:36:27.000;15.46
ECS_kWh_3_43;2021-03-17 17:36:27.000;15.43
chauffage_kWh_3_43;2021-03-31 17:36:27.000;20.97
chauffage_kWh_3_43;2021-03-30 17:36:27.000;23.47
chauffage_kWh_3_43;2021-03-29 17:36:27.000;25.21
chauffage_kWh_3_43;2021-03-28 17:36:27.000;13.07
chauffage_kWh_3_43;2021-03-27 17:36:27.000;14.45
chauffage_kWh_3_43;2021-03-26 17:36:27.000;19.58
chauffage_kWh_3_43;2021-03-25 17:36:27.000;10.7
chauffage_kWh_3_43;2021-03-24 17:36:27.000;27.24
chauffage_kWh_3_43;2021-03-23 17:36:27.000;18.62
chauffage_kWh_3_43;2021-03-22 17:36:27.000;11.06
chauffage_kWh_3_43;2021-03-21 17:36:27.000;23.04
chauffage_kWh_3_43;2021-03-20 17:36:27.000;29.42
chauffage_kWh_3_43;2021-03-19 17:36:27.000;23.78
chauffage_kWh_3_43;2021-03-18 17:36:27.000;12.55
chauffage_kWh_3_43;2021-03-17 17:36:27.000;16.48
eau_froide_m3_3_43;2021-03-31 17:36:27.000;18.1
eau_froide_m3_3_43;2021-03-30 17:36:27.000;14.48
eau_froide_m3_3_43;2021-03-29 17:36:27.000;26.7
eau_froide_m3_3_43;2021-03-28 17:36:27.000;17.09
eau_froide_m3_3_43;2021-03-27 17:36:27.000;10.32
eau_froide_m3_3_43;2021-03-26 17:36:27.000;19.49
eau_froide_m3_3_43;2021-03-25 17:36:27.000;16.17
eau_froide_m3_3_43;2021-03-24 17:36:27.000;17.44
eau_froide_m3_3_43;2021-03-23 17:36:27.000;11.24
eau_froide_m3_3_43;2021-03-22 17:36:27.000;22.06
eau_froide_m3_3_43;2021-03-21 17:36:27.000;13.69
eau_froide_m3_3_43;2021-03-20 17:36:27.000;25.39
eau_froide_m3_3_43;2021-03-19 17:36:27.000;29.32
eau_froide_m3_3_43;2021-03-18 17:36:27.000;13.79
eau_froide_m3_3_43;2021-03-17 17:36:27.000;18.82
ECS_kWh_3_44;2021-03-31 17:36:27.000;22.42
ECS_kWh_3_44;2021-03-30 17:36:27.000;14.56
ECS_kWh_3_44;2021-03-29 17:36:27.000;28.91
ECS_kWh_3_44;2021-03-28 17:36:27.000;16.48
ECS_kWh_3_44;2021-03-27 17:36:27.000;11.74
ECS_kWh_3_44;2021-03-26 17:36:27.000;25.64
ECS_kWh_3_44;2021-03-25 17:36:27.000;17.46
ECS_kWh_3_44;2021-03-24 17:36:27.000;28.62
ECS_kWh_3_44;2021-03-23 17:36:27.000;14.12
ECS_kWh_3_44;2021-03-22 17:36:27.000;17.76
ECS_kWh_3_44;2021-03-21 17:36:27.000;21.42
ECS_kWh_3_44;2021-03-20 17:36:27.000;27.39
ECS_kWh_3_44;2021-03-19 17:36:27.000;23.9
ECS_kWh_3_44;2021-03-18 17:36:27.000;13.93
ECS_kWh_3_44;2021-03-17 17:36:27.000;27.65
chauffage_kWh_3_44;2021-03-31 17:36:27.000;14.37
chauffage_kWh_3_44;2021-03-30 17:36:27.000;21.87
chauffage_kWh_3_44;2021-03-29 17:36:27.000;16.11
chauffage_kWh_3_44;2021-03-28 17:36:27.000;15.2
chauffage_kWh_3_44;2021-03-27 17:36:27.000;25.25
chauffage_kWh_3_44;2021-03-26 17:36:27.000;26.64
chauffage_kWh_3_44;2021-03-25 17:36:27.000;14.21
chauffage_kWh_3_44;2021-03-24 17:36:27.000;29.72
chauffage_kWh_3_44;2021-03-23 17:36:27.000;25.52
chauffage_kWh_3_44;2021-03-22 17:36:27.000;11.59
chauffage_kWh_3_44;2021-03-21 17:36:27.000;26.38
chauffage_kWh_3_44;2021-03-20 17:36:27.000;28.19
chauffage_kWh_3_44;2021-03-19 17:36:27.000;25.49
chauffage_kWh_3_44;2021-03-18 17:36:27.000;27.28
chauffage_kWh_3_44;2021-03-17 17:36:27.000;25.88
eau_froide_m3_3_44;2021-03-31 17:36:27.000;14.79
eau_froide_m3_3_44;2021-03-30 17:36:27.000;16.95
eau_froide_m3_3_44;2021-03-29 17:36:27.000;10.03
eau_froide_m3_3_44;2021-03-28 17:36:27.000;26.05
eau_froide_m3_3_44;2021-03-27 17:36:27.000;20.59
eau_froide_m3_3_44;2021-03-26 17:36:27.000;18.76
eau_froide_m3_3_44;2021-03-25 17:36:27.000;24.14
eau_froide_m3_3_44;2021-03-24 17:36:27.000;25.67
eau_froide_m3_3_44;2021-03-23 17:36:27.000;27.86
eau_froide_m3_3_44;2021-03-22 17:36:27.000;15.72
eau_froide_m3_3_44;2021-03-21 17:36:27.000;27.62
eau_froide_m3_3_44;2021-03-20 17:36:27.000;10.07
eau_froide_m3_3_44;2021-03-19 17:36:27.000;15.73
eau_froide_m3_3_44;2021-03-18 17:36:27.000;20.49
eau_froide_m3_3_44;2021-03-17 17:36:27.000;18.32
ECS_kWh_3_45;2021-03-31 17:36:27.000;27.27
ECS_kWh_3_45;2021-03-30 17:36:27.000;22.43
ECS_kWh_3_45;2021-03-29 17:36:27.000;18.31
ECS_kWh_3_45;2021-03-28 17:36:27.000;19.92
ECS_kWh_3_45;2021-03-27 17:36:27.000;11.99
ECS_kWh_3_45;2021-03-26 17:36:27.000;11.79
ECS_kWh_3_45;2021-03-25 17:36:27.000;16.82
ECS_kWh_3_45;2021-03-24 17:36:27.000;13.12
ECS_kWh_3_45;2021-03-23 17:36:27.000;11.12
ECS_kWh_3_45;2021-03-22 17:36:27.000;21.59
ECS_kWh_3_45;2021-03-21 17:36:27.000;11.81
ECS_kWh_3_45;2021-03-20 17:36:27.000;22.46
ECS_kWh_3_45;2021-03-19 17:36:27.000;21.94
ECS_kWh_3_45;2021-03-18 17:36:27.000;15.93
ECS_kWh_3_45;2021-03-17 17:36:27.000;12.59
chauffage_kWh_3_45;2021-03-31 17:36:27.000;15.4
chauffage_kWh_3_45;2021-03-30 17:36:27.000;14.84
chauffage_kWh_3_45;2021-03-29 17:36:27.000;18.39
chauffage_kWh_3_45;2021-03-28 17:36:27.000;13.21
chauffage_kWh_3_45;2021-03-27 17:36:27.000;27.58
chauffage_kWh_3_45;2021-03-26 17:36:27.000;26.61
chauffage_kWh_3_45;2021-03-25 17:36:27.000;27.75
chauffage_kWh_3_45;2021-03-24 17:36:27.000;22.93
chauffage_kWh_3_45;2021-03-23 17:36:27.000;22.0
chauffage_kWh_3_45;2021-03-22 17:36:27.000;24.19
chauffage_kWh_3_45;2021-03-21 17:36:27.000;25.14
chauffage_kWh_3_45;2021-03-20 17:36:27.000;25.08
chauffage_kWh_3_45;2021-03-19 17:36:27.000;10.33
chauffage_kWh_3_45;2021-03-18 17:36:27.000;14.35
chauffage_kWh_3_45;2021-03-17 17:36:27.000;19.89
eau_froide_m3_3_45;2021-03-31 17:36:27.000;16.3
eau_froide_m3_3_45;2021-03-30 17:36:27.000;10.16
eau_froide_m3_3_45;2021-03-29 17:36:27.000;11.53
eau_froide_m3_3_45;2021-03-28 17:36:27.000;12.14
eau_froide_m3_3_45;2021-03-27 17:36:27.000;17.59
eau_froide_m3_3_45;2021-03-26 17:36:27.000;14.63
eau_froide_m3_3_45;2021-03-25 17:36:27.000;13.47
eau_froide_m3_3_45;2021-03-24 17:36:27.000;27.49
eau_froide_m3_3_45;2021-03-23 17:36:27.000;20.4
eau_froide_m3_3_45;2021-03-22 17:36:27.000;19.27
eau_froide_m3_3_45;2021-03-21 17:36:27.000;21.72
eau_froide_m3_3_45;2021-03-20 17:36:27.000;12.0
eau_froide_m3_3_45;2021-03-19 17:36:27.000;11.22
eau_froide_m3_3_45;2021-03-18 17:36:27.000;18.61
eau_froide_m3_3_45;2021-03-17 17:36:27.000;16.31
ECS_kWh_3_47;2021-03-31 17:36:27.000;20.94
ECS_kWh_3_47;2021-03-30 17:36:27.000;26.82
ECS_kWh_3_47;2021-03-29 17:36:27.000;13.67
ECS_kWh_3_47;2021-03-28 17:36:27.000;19.08
ECS_kWh_3_47;2021-03-27 17:36:27.000;11.65
ECS_kWh_3_47;2021-03-26 17:36:27.000;19.54
ECS_kWh_3_47;2021-03-25 17:36:27.000;21.7
ECS_kWh_3_47;2021-03-24 17:36:27.000;14.4
ECS_kWh_3_47;2021-03-23 17:36:27.000;29.53
