tagName;ts;value_diff;tagValue;week
chauffage_kWh_3_31;2021-03-20 17:36:27;20;12083.6;12
chauffage_kWh_3_31;2021-03-21 17:36:27;16.13;12099.73;13
chauffage_kWh_3_31;2021-03-22 17:36:27;21.65;12121.38;13
chauffage_kWh_3_31;2021-03-23 17:36:27;21.05;12142.43;13
chauffage_kWh_3_31;2021-03-24 17:36:27;21.22;12163.65;13
chauffage_kWh_3_31;2021-03-25 17:36:27;11.84;12175.49;13
chauffage_kWh_3_31;2021-03-26 17:36:27;29.81;12205.3;13
chauffage_kWh_3_31;2021-03-27 17:36:27;13.34;12218.64;13
chauffage_kWh_3_31;2021-03-28 17:36:27;17.96;12236.6;14
chauffage_kWh_3_31;2021-03-29 17:36:27;11.99;12248.59;14
chauffage_kWh_3_31;2021-03-30 17:36:27;22.92;12271.51;14
chauffage_kWh_3_31;2021-03-31 17:36:27;18.38;12289.89;14
eau_froide_m3_3_31;2021-03-17 17:36:27;14;18388;12
eau_froide_m3_3_31;2021-03-18 17:36:27;11.04;18399.04;12
eau_froide_m3_3_31;2021-03-19 17:36:27;15.23;18414.27;12
eau_froide_m3_3_31;2021-03-20 17:36:27;18.96;18433.23;12
eau_froide_m3_3_31;2021-03-21 17:36:27;14.4;18447.63;13
eau_froide_m3_3_31;2021-03-22 17:36:27;18.73;18466.36;13
eau_froide_m3_3_31;2021-03-23 17:36:27;15.79;18482.15;13
eau_froide_m3_3_31;2021-03-24 17:36:27;22.39;18504.54;13
eau_froide_m3_3_31;2021-03-25 17:36:27;13.22;18517.76;13
eau_froide_m3_3_31;2021-03-26 17:36:27;17.06;18534.82;13
eau_froide_m3_3_31;2021-03-27 17:36:27;22.62;18557.44;13
eau_froide_m3_3_31;2021-03-28 17:36:27;23.32;18580.76;14
eau_froide_m3_3_31;2021-03-29 17:36:27;18.07;18598.83;14
eau_froide_m3_3_31;2021-03-30 17:36:27;13.7;18612.53;14
eau_froide_m3_3_31;2021-03-31 17:36:27;17.11;18629.64;14
ECS_kWh_3_32;2021-03-17 17:36:27;25.58;15025.58;12
ECS_kWh_3_32;2021-03-18 17:36:27;11.29;15036.87;12
ECS_kWh_3_32;2021-03-19 17:36:27;19.89;15056.76;12
ECS_kWh_3_32;2021-03-20 17:36:27;15.34;15072.1;12
ECS_kWh_3_32;2021-03-21 17:36:27;19.68;15091.78;13
ECS_kWh_3_32;2021-03-22 17:36:27;11.74;15103.52;13
ECS_kWh_3_32;2021-03-23 17:36:27;13.86;15117.38;13
ECS_kWh_3_32;2021-03-24 17:36:27;12.23;15129.61;13
ECS_kWh_3_32;2021-03-25 17:36:27;21.49;15151.1;13
ECS_kWh_3_32;2021-03-26 17:36:27;10.52;15161.62;13
ECS_kWh_3_32;2021-03-27 17:36:27;21.18;15182.8;13
ECS_kWh_3_32;2021-03-28 17:36:27;14.77;15197.57;14
ECS_kWh_3_32;2021-03-29 17:36:27;18.33;15215.9;14
ECS_kWh_3_32;2021-03-30 17:36:27;20.27;15236.17;14
ECS_kWh_3_32;2021-03-31 17:36:27;24.19;15260.36;14
chauffage_kWh_3_32;2021-03-17 17:36:27;28.2;12028.2;12
chauffage_kWh_3_32;2021-03-18 17:36:27;18.15;12046.35;12
chauffage_kWh_3_32;2021-03-19 17:36:27;18.19;12064.54;12
chauffage_kWh_3_32;2021-03-20 17:36:27;22.65;12087.19;12
chauffage_kWh_3_32;2021-03-21 17:36:27;19.49;12106.68;13
chauffage_kWh_3_32;2021-03-22 17:36:27;25.02;12131.7;13
chauffage_kWh_3_32;2021-03-23 17:36:27;13.75;12145.45;13
chauffage_kWh_3_32;2021-03-24 17:36:27;25.18;12170.63;13
chauffage_kWh_3_32;2021-03-25 17:36:27;27.58;12198.21;13
chauffage_kWh_3_32;2021-03-26 17:36:27;18.49;12216.7;13
chauffage_kWh_3_32;2021-03-27 17:36:27;15.96;12232.66;13
chauffage_kWh_3_32;2021-03-28 17:36:27;27.93;12260.59;14
chauffage_kWh_3_32;2021-03-29 17:36:27;24.31;12284.9;14
chauffage_kWh_3_32;2021-03-30 17:36:27;11.26;12296.16;14
chauffage_kWh_3_32;2021-03-31 17:36:27;15.28;12311.44;14
eau_froide_m3_3_32;2021-03-17 17:36:27;19.77;18393.77;12
eau_froide_m3_3_32;2021-03-18 17:36:27;26.94;18420.71;12
eau_froide_m3_3_32;2021-03-19 17:36:27;25.88;18446.59;12
eau_froide_m3_3_32;2021-03-20 17:36:27;23.26;18469.85;12
eau_froide_m3_3_32;2021-03-21 17:36:27;21.81;18491.66;13
eau_froide_m3_3_32;2021-03-22 17:36:27;13.5;18505.16;13
eau_froide_m3_3_32;2021-03-23 17:36:27;10.52;18515.68;13
eau_froide_m3_3_32;2021-03-24 17:36:27;21.7;18537.38;13
eau_froide_m3_3_32;2021-03-25 17:36:27;14.94;18552.32;13
eau_froide_m3_3_32;2021-03-26 17:36:27;14.37;18566.69;13
eau_froide_m3_3_32;2021-03-27 17:36:27;11.62;18578.31;13
eau_froide_m3_3_32;2021-03-28 17:36:27;23.91;18602.22;14
eau_froide_m3_3_32;2021-03-29 17:36:27;16.62;18618.84;14
eau_froide_m3_3_32;2021-03-30 17:36:27;21.72;18640.56;14
eau_froide_m3_3_32;2021-03-31 17:36:27;23.71;18664.27;14
ECS_kWh_3_32;2021-03-17 17:36:27;25.38;15025.38;12
ECS_kWh_3_32;2021-03-18 17:36:27;25.65;15051.03;12
ECS_kWh_3_32;2021-03-19 17:36:27;26.57;15077.6;12
ECS_kWh_3_32;2021-03-20 17:36:27;28.31;15105.91;12
ECS_kWh_3_32;2021-03-21 17:36:27;16.55;15122.46;13
ECS_kWh_3_32;2021-03-22 17:36:27;18.28;15140.74;13
ECS_kWh_3_32;2021-03-23 17:36:27;10.95;15151.69;13
ECS_kWh_3_32;2021-03-24 17:36:27;12.29;15163.98;13
ECS_kWh_3_32;2021-03-25 17:36:27;28.44;15192.42;13
ECS_kWh_3_32;2021-03-26 17:36:27;27.15;15219.57;13
ECS_kWh_3_32;2021-03-27 17:36:27;17.95;15237.52;13
ECS_kWh_3_32;2021-03-28 17:36:27;13.78;15251.3;14
ECS_kWh_3_32;2021-03-29 17:36:27;15.2;15266.5;14
ECS_kWh_3_32;2021-03-30 17:36:27;13.03;15279.53;14
ECS_kWh_3_32;2021-03-31 17:36:27;22.04;15301.57;14
chauffage_kWh_3_33;2021-03-17 17:36:27;19.35;12019.35;12
chauffage_kWh_3_33;2021-03-18 17:36:27;17.1;12036.45;12
chauffage_kWh_3_33;2021-03-19 17:36:27;23.31;12059.76;12
chauffage_kWh_3_33;2021-03-20 17:36:27;15.58;12075.34;12
chauffage_kWh_3_33;2021-03-21 17:36:27;10.3;12085.64;13
chauffage_kWh_3_33;2021-03-22 17:36:27;28.14;12113.78;13
chauffage_kWh_3_33;2021-03-23 17:36:27;27.36;12141.14;13
chauffage_kWh_3_33;2021-03-24 17:36:27;14.18;12155.32;13
chauffage_kWh_3_33;2021-03-25 17:36:27;23.86;12179.18;13
chauffage_kWh_3_33;2021-03-26 17:36:27;27.12;12206.3;13
chauffage_kWh_3_33;2021-03-27 17:36:27;26.72;12233.02;13
chauffage_kWh_3_33;2021-03-28 17:36:27;11.86;12244.88;14
chauffage_kWh_3_33;2021-03-29 17:36:27;11.92;12256.8;14
chauffage_kWh_3_33;2021-03-30 17:36:27;16.49;12273.29;14
chauffage_kWh_3_33;2021-03-31 17:36:27;25.1;12298.39;14
eau_froide_m3_3_33;2021-03-17 17:36:27;19.95;18393.95;12
eau_froide_m3_3_33;2021-03-18 17:36:27;21.68;18415.63;12
eau_froide_m3_3_33;2021-03-19 17:36:27;23.32;18438.95;12
eau_froide_m3_3_33;2021-03-20 17:36:27;16.11;18455.06;12
eau_froide_m3_3_33;2021-03-21 17:36:27;19.86;18474.92;13
eau_froide_m3_3_33;2021-03-22 17:36:27;11;18485.92;13
eau_froide_m3_3_33;2021-03-23 17:36:27;22.32;18508.24;13
eau_froide_m3_3_33;2021-03-24 17:36:27;22.26;18530.5;13
eau_froide_m3_3_33;2021-03-25 17:36:27;13.89;18544.39;13
eau_froide_m3_3_33;2021-03-26 17:36:27;14.43;18558.82;13
eau_froide_m3_3_33;2021-03-27 17:36:27;12.03;18570.85;13
eau_froide_m3_3_33;2021-03-28 17:36:27;14.7;18585.55;14
eau_froide_m3_3_33;2021-03-29 17:36:27;15.7;18601.25;14
eau_froide_m3_3_33;2021-03-30 17:36:27;26.11;18627.36;14
eau_froide_m3_3_33;2021-03-31 17:36:27;28.15;18655.51;14
ECS_kWh_3_33;2021-03-17 17:36:27;15.15;15015.15;12
ECS_kWh_3_33;2021-03-18 17:36:27;28.08;15043.23;12
ECS_kWh_3_33;2021-03-19 17:36:27;26.78;15070.01;12
ECS_kWh_3_33;2021-03-20 17:36:27;17.8;15087.81;12
ECS_kWh_3_33;2021-03-21 17:36:27;29.19;15117;13
ECS_kWh_3_33;2021-03-22 17:36:27;28.39;15145.39;13
ECS_kWh_3_33;2021-03-23 17:36:27;19.99;15165.38;13
ECS_kWh_3_33;2021-03-24 17:36:27;13.3;15178.68;13
ECS_kWh_3_33;2021-03-25 17:36:27;23.79;15202.47;13
ECS_kWh_3_33;2021-03-26 17:36:27;13;15215.47;13
ECS_kWh_3_33;2021-03-27 17:36:27;10.45;15225.92;13
ECS_kWh_3_33;2021-03-28 17:36:27;15.7;15241.62;14
ECS_kWh_3_33;2021-03-29 17:36:27;23.98;15265.6;14
ECS_kWh_3_33;2021-03-30 17:36:27;21.97;15287.57;14
ECS_kWh_3_33;2021-03-31 17:36:27;28.27;15315.84;14
chauffage_kWh_3_34;2021-03-17 17:36:27;18.74;12018.74;12
chauffage_kWh_3_34;2021-03-18 17:36:27;22.69;12041.43;12
chauffage_kWh_3_34;2021-03-19 17:36:27;14.51;12055.94;12
chauffage_kWh_3_34;2021-03-20 17:36:27;17.31;12073.25;12
chauffage_kWh_3_34;2021-03-21 17:36:27;29.14;12102.39;13
chauffage_kWh_3_34;2021-03-22 17:36:27;19.91;12122.3;13
chauffage_kWh_3_34;2021-03-23 17:36:27;20.82;12143.12;13
chauffage_kWh_3_34;2021-03-24 17:36:27;20.46;12163.58;13
chauffage_kWh_3_34;2021-03-25 17:36:27;14.64;12178.22;13
chauffage_kWh_3_34;2021-03-26 17:36:27;16.34;12194.56;13
chauffage_kWh_3_34;2021-03-27 17:36:27;25.98;12220.54;13
chauffage_kWh_3_34;2021-03-28 17:36:27;15.64;12236.18;14
chauffage_kWh_3_34;2021-03-29 17:36:27;28.56;12264.74;14
chauffage_kWh_3_34;2021-03-30 17:36:27;26.41;12291.15;14
chauffage_kWh_3_34;2021-03-31 17:36:27;16.42;12307.57;14
eau_froide_m3_3_34;2021-03-17 17:36:27;10.9;18384.9;12
eau_froide_m3_3_34;2021-03-18 17:36:27;11.93;18396.83;12
eau_froide_m3_3_34;2021-03-19 17:36:27;16.93;18413.76;12
eau_froide_m3_3_34;2021-03-20 17:36:27;25.31;18439.07;12
eau_froide_m3_3_34;2021-03-21 17:36:27;19.68;18458.75;13
eau_froide_m3_3_34;2021-03-22 17:36:27;14.07;18472.82;13
eau_froide_m3_3_34;2021-03-23 17:36:27;21.14;18493.96;13
eau_froide_m3_3_34;2021-03-24 17:36:27;17.6;18511.56;13
eau_froide_m3_3_34;2021-03-25 17:36:27;21.78;18533.34;13
eau_froide_m3_3_34;2021-03-26 17:36:27;18.13;18551.47;13
eau_froide_m3_3_34;2021-03-27 17:36:27;23.43;18574.9;13
eau_froide_m3_3_34;2021-03-28 17:36:27;19.58;18594.48;14
eau_froide_m3_3_34;2021-03-29 17:36:27;20.21;18614.69;14
eau_froide_m3_3_34;2021-03-30 17:36:27;12.33;18627.02;14
eau_froide_m3_3_34;2021-03-31 17:36:27;13.25;18640.27;14
ECS_kWh_3_34;2021-03-17 17:36:27;15.88;15015.88;12
ECS_kWh_3_34;2021-03-18 17:36:27;19.27;15035.15;12
ECS_kWh_3_34;2021-03-19 17:36:27;15.49;15050.64;12
ECS_kWh_3_34;2021-03-20 17:36:27;12.49;15063.13;12
ECS_kWh_3_34;2021-03-21 17:36:27;26.6;15089.73;13
ECS_kWh_3_34;2021-03-22 17:36:27;18.6;15108.33;13
ECS_kWh_3_34;2021-03-23 17:36:27;18.47;15126.8;13
ECS_kWh_3_34;2021-03-24 17:36:27;19.37;15146.17;13
ECS_kWh_3_34;2021-03-25 17:36:27;16.59;15162.76;13
ECS_kWh_3_34;2021-03-26 17:36:27;17.42;15180.18;13
ECS_kWh_3_34;2021-03-27 17:36:27;27.99;15208.17;13
ECS_kWh_3_34;2021-03-28 17:36:27;14.38;15222.55;14
ECS_kWh_3_34;2021-03-29 17:36:27;17.51;15240.06;14
ECS_kWh_3_34;2021-03-30 17:36:27;24.41;15264.47;14
ECS_kWh_3_34;2021-03-31 17:36:27;29.11;15293.58;14
chauffage_kWh_3_35;2021-03-17 17:36:27;24.65;12024.65;12
chauffage_kWh_3_35;2021-03-18 17:36:27;15;12039.65;12
chauffage_kWh_3_35;2021-03-19 17:36:27;11;12050.65;12
chauffage_kWh_3_35;2021-03-20 17:36:27;20.24;12070.89;12
chauffage_kWh_3_35;2021-03-21 17:36:27;27.74;12098.63;13
chauffage_kWh_3_35;2021-03-22 17:36:27;16.47;12115.1;13
chauffage_kWh_3_35;2021-03-23 17:36:27;29.12;12144.22;13
chauffage_kWh_3_35;2021-03-24 17:36:27;26.26;12170.48;13
chauffage_kWh_3_35;2021-03-25 17:36:27;22.27;12192.75;13
chauffage_kWh_3_35;2021-03-26 17:36:27;11.93;12204.68;13
chauffage_kWh_3_35;2021-03-27 17:36:27;19.78;12224.46;13
chauffage_kWh_3_35;2021-03-28 17:36:27;14.92;12239.38;14
chauffage_kWh_3_35;2021-03-29 17:36:27;26.97;12266.35;14
chauffage_kWh_3_35;2021-03-30 17:36:27;29.89;12296.24;14
chauffage_kWh_3_35;2021-03-31 17:36:27;25.71;12321.95;14
eau_froide_m3_3_35;2021-03-17 17:36:27;27.92;18401.92;12
eau_froide_m3_3_35;2021-03-18 17:36:27;10.23;18412.15;12
eau_froide_m3_3_35;2021-03-19 17:36:27;11.64;18423.79;12
eau_froide_m3_3_35;2021-03-20 17:36:27;25.6;18449.39;12
eau_froide_m3_3_35;2021-03-21 17:36:27;14.43;18463.82;13
eau_froide_m3_3_35;2021-03-22 17:36:27;26.96;18490.78;13
eau_froide_m3_3_35;2021-03-23 17:36:27;29.19;18519.97;13
eau_froide_m3_3_35;2021-03-24 17:36:27;26.18;18546.15;13
eau_froide_m3_3_35;2021-03-25 17:36:27;20.46;18566.61;13
eau_froide_m3_3_35;2021-03-26 17:36:27;15.14;18581.75;13
eau_froide_m3_3_35;2021-03-27 17:36:27;20.18;18601.93;13
eau_froide_m3_3_35;2021-03-28 17:36:27;15.51;18617.44;14
eau_froide_m3_3_35;2021-03-29 17:36:27;27.16;18644.6;14
eau_froide_m3_3_35;2021-03-30 17:36:27;15.87;18660.47;14
eau_froide_m3_3_35;2021-03-31 17:36:27;27.86;18688.33;14
ECS_kWh_3_35;2021-03-17 17:36:27;15.39;15015.39;12
ECS_kWh_3_35;2021-03-18 17:36:27;20.04;15035.43;12
ECS_kWh_3_35;2021-03-19 17:36:27;12.25;15047.68;12
ECS_kWh_3_35;2021-03-20 17:36:27;17.12;15064.8;12
ECS_kWh_3_35;2021-03-21 17:36:27;28.37;15093.17;13
ECS_kWh_3_35;2021-03-22 17:36:27;16.04;15109.21;13
ECS_kWh_3_35;2021-03-23 17:36:27;20.73;15129.94;13
ECS_kWh_3_35;2021-03-24 17:36:27;17.53;15147.47;13
ECS_kWh_3_35;2021-03-25 17:36:27;20.64;15168.11;13
ECS_kWh_3_35;2021-03-26 17:36:27;25.99;15194.1;13
ECS_kWh_3_35;2021-03-27 17:36:27;10.25;15204.35;13
ECS_kWh_3_35;2021-03-28 17:36:27;22.9;15227.25;14
ECS_kWh_3_35;2021-03-29 17:36:27;29.17;15256.42;14
ECS_kWh_3_35;2021-03-30 17:36:27;11.86;15268.28;14
ECS_kWh_3_35;2021-03-31 17:36:27;18.41;15286.69;14
chauffage_kWh_3_37;2021-03-17 17:36:27;17.46;12017.46;12
chauffage_kWh_3_37;2021-03-18 17:36:27;17.72;12035.18;12
chauffage_kWh_3_37;2021-03-19 17:36:27;17.46;12052.64;12
chauffage_kWh_3_37;2021-03-20 17:36:27;19.68;12072.32;12
chauffage_kWh_3_37;2021-03-21 17:36:27;13.28;12085.6;13
chauffage_kWh_3_37;2021-03-22 17:36:27;15.65;12101.25;13
chauffage_kWh_3_37;2021-03-23 17:36:27;18.69;12119.94;13
chauffage_kWh_3_37;2021-03-24 17:36:27;13.27;12133.21;13
chauffage_kWh_3_37;2021-03-25 17:36:27;23.95;12157.16;13
chauffage_kWh_3_37;2021-03-26 17:36:27;19.02;12176.18;13
chauffage_kWh_3_37;2021-03-27 17:36:27;27.04;12203.22;13
chauffage_kWh_3_37;2021-03-28 17:36:27;23.78;12227;14
chauffage_kWh_3_37;2021-03-29 17:36:27;26.34;12253.34;14
chauffage_kWh_3_37;2021-03-30 17:36:27;15.72;12269.06;14
chauffage_kWh_3_37;2021-03-31 17:36:27;26.12;12295.18;14
eau_froide_m3_3_37;2021-03-17 17:36:27;27.92;18401.92;12
eau_froide_m3_3_37;2021-03-18 17:36:27;12.78;18414.7;12
eau_froide_m3_3_37;2021-03-19 17:36:27;24.33;18439.03;12
eau_froide_m3_3_37;2021-03-20 17:36:27;26.64;18465.67;12
eau_froide_m3_3_37;2021-03-21 17:36:27;12.77;18478.44;13
eau_froide_m3_3_37;2021-03-22 17:36:27;15.18;18493.62;13
eau_froide_m3_3_37;2021-03-23 17:36:27;19.66;18513.28;13
eau_froide_m3_3_37;2021-03-24 17:36:27;12.94;18526.22;13
eau_froide_m3_3_37;2021-03-25 17:36:27;13.44;18539.66;13
eau_froide_m3_3_37;2021-03-26 17:36:27;20.3;18559.96;13
eau_froide_m3_3_37;2021-03-27 17:36:27;15.73;18575.69;13
eau_froide_m3_3_37;2021-03-28 17:36:27;13.94;18589.63;14
eau_froide_m3_3_37;2021-03-29 17:36:27;24.13;18613.76;14
eau_froide_m3_3_37;2021-03-30 17:36:27;20.73;18634.49;14
eau_froide_m3_3_37;2021-03-31 17:36:27;13;18647.49;14
ECS_kWh_3_37;2021-03-17 17:36:27;28.21;15028.21;12
ECS_kWh_3_37;2021-03-18 17:36:27;10.84;15039.05;12
ECS_kWh_3_37;2021-03-19 17:36:27;21.9;15060.95;12
ECS_kWh_3_37;2021-03-20 17:36:27;26.67;15087.62;12
ECS_kWh_3_37;2021-03-21 17:36:27;25.15;15112.77;13
ECS_kWh_3_37;2021-03-22 17:36:27;20.66;15133.43;13
ECS_kWh_3_37;2021-03-23 17:36:27;19.1;15152.53;13
ECS_kWh_3_37;2021-03-24 17:36:27;15.94;15168.47;13
ECS_kWh_3_37;2021-03-25 17:36:27;23.45;15191.92;13
ECS_kWh_3_37;2021-03-26 17:36:27;26.49;15218.41;13
ECS_kWh_3_37;2021-03-27 17:36:27;21.58;15239.99;13
ECS_kWh_3_37;2021-03-28 17:36:27;26.48;15266.47;14
ECS_kWh_3_37;2021-03-29 17:36:27;10.35;15276.82;14
ECS_kWh_3_37;2021-03-30 17:36:27;29.55;15306.37;14
ECS_kWh_3_37;2021-03-31 17:36:27;11.33;15317.7;14
chauffage_kWh_3_38;2021-03-17 17:36:27;24.09;12024.09;12
chauffage_kWh_3_38;2021-03-18 17:36:27;13.77;12037.86;12
chauffage_kWh_3_38;2021-03-19 17:36:27;13.92;12051.78;12
chauffage_kWh_3_38;2021-03-20 17:36:27;24.12;12075.9;12
chauffage_kWh_3_38;2021-03-21 17:36:27;27.26;12103.16;13
chauffage_kWh_3_38;2021-03-22 17:36:27;11.15;12114.31;13
chauffage_kWh_3_38;2021-03-23 17:36:27;28.82;12143.13;13
chauffage_kWh_3_38;2021-03-24 17:36:27;23.32;12166.45;13
chauffage_kWh_3_38;2021-03-25 17:36:27;23.58;12190.03;13
chauffage_kWh_3_38;2021-03-26 17:36:27;19.77;12209.8;13
chauffage_kWh_3_38;2021-03-27 17:36:27;14.05;12223.85;13
chauffage_kWh_3_38;2021-03-28 17:36:27;21.61;12245.46;14
chauffage_kWh_3_38;2021-03-29 17:36:27;18.06;12263.52;14
chauffage_kWh_3_38;2021-03-30 17:36:27;12.99;12276.51;14
chauffage_kWh_3_38;2021-03-31 17:36:27;13.69;12290.2;14
eau_froide_m3_3_38;2021-03-17 17:36:27;16.32;18390.32;12
eau_froide_m3_3_38;2021-03-18 17:36:27;17.16;18407.48;12
eau_froide_m3_3_38;2021-03-19 17:36:27;28.52;18436;12
eau_froide_m3_3_38;2021-03-20 17:36:27;13.79;18449.79;12
eau_froide_m3_3_38;2021-03-21 17:36:27;22.73;18472.52;13
eau_froide_m3_3_38;2021-03-22 17:36:27;21.58;18494.1;13
eau_froide_m3_3_38;2021-03-23 17:36:27;21.44;18515.54;13
eau_froide_m3_3_38;2021-03-24 17:36:27;13.02;18528.56;13
eau_froide_m3_3_38;2021-03-25 17:36:27;10.88;18539.44;13
eau_froide_m3_3_38;2021-03-26 17:36:27;26.76;18566.2;13
eau_froide_m3_3_38;2021-03-27 17:36:27;22.65;18588.85;13
eau_froide_m3_3_38;2021-03-28 17:36:27;15.8;18604.65;14
eau_froide_m3_3_38;2021-03-29 17:36:27;18.8;18623.45;14
eau_froide_m3_3_38;2021-03-30 17:36:27;29.73;18653.18;14
eau_froide_m3_3_38;2021-03-31 17:36:27;16.74;18669.92;14
ECS_kWh_3_38;2021-03-17 17:36:27;21.1;15021.1;12
ECS_kWh_3_38;2021-03-18 17:36:27;10.02;15031.12;12
ECS_kWh_3_38;2021-03-19 17:36:27;16.5;15047.62;12
ECS_kWh_3_38;2021-03-20 17:36:27;17.24;15064.86;12
ECS_kWh_3_38;2021-03-21 17:36:27;18.76;15083.62;13
ECS_kWh_3_38;2021-03-22 17:36:27;23.73;15107.35;13
ECS_kWh_3_38;2021-03-23 17:36:27;11.94;15119.29;13
ECS_kWh_3_38;2021-03-24 17:36:27;10.35;15129.64;13
ECS_kWh_3_38;2021-03-25 17:36:27;12.13;15141.77;13
ECS_kWh_3_38;2021-03-26 17:36:27;29.57;15171.34;13
ECS_kWh_3_38;2021-03-27 17:36:27;28.42;15199.76;13
ECS_kWh_3_38;2021-03-28 17:36:27;17.28;15217.04;14
ECS_kWh_3_38;2021-03-29 17:36:27;22.55;15239.59;14
ECS_kWh_3_38;2021-03-30 17:36:27;25.3;15264.89;14
ECS_kWh_3_38;2021-03-31 17:36:27;28.99;15293.88;14
chauffage_kWh_3_39;2021-03-17 17:36:27;13.48;12013.48;12
chauffage_kWh_3_39;2021-03-18 17:36:27;23.53;12037.01;12
chauffage_kWh_3_39;2021-03-19 17:36:27;20.42;12057.43;12
chauffage_kWh_3_39;2021-03-20 17:36:27;18.66;12076.09;12
chauffage_kWh_3_39;2021-03-21 17:36:27;15.37;12091.46;13
chauffage_kWh_3_39;2021-03-22 17:36:27;12.78;12104.24;13
chauffage_kWh_3_39;2021-03-23 17:36:27;15.12;12119.36;13
chauffage_kWh_3_39;2021-03-24 17:36:27;17.89;12137.25;13
chauffage_kWh_3_39;2021-03-25 17:36:27;26.3;12163.55;13
chauffage_kWh_3_39;2021-03-26 17:36:27;29.39;12192.94;13
chauffage_kWh_3_39;2021-03-27 17:36:27;18.57;12211.51;13
chauffage_kWh_3_39;2021-03-28 17:36:27;10.11;12221.62;14
chauffage_kWh_3_39;2021-03-29 17:36:27;16.87;12238.49;14
chauffage_kWh_3_39;2021-03-30 17:36:27;18.72;12257.21;14
chauffage_kWh_3_39;2021-03-31 17:36:27;18.44;12275.65;14
eau_froide_m3_3_39;2021-03-17 17:36:27;13.91;18387.91;12
eau_froide_m3_3_39;2021-03-18 17:36:27;29.21;18417.12;12
eau_froide_m3_3_39;2021-03-19 17:36:27;25.88;18443;12
eau_froide_m3_3_39;2021-03-20 17:36:27;21.98;18464.98;12
eau_froide_m3_3_39;2021-03-21 17:36:27;13.71;18478.69;13
eau_froide_m3_3_39;2021-03-22 17:36:27;13.22;18491.91;13
eau_froide_m3_3_39;2021-03-23 17:36:27;14.42;18506.33;13
eau_froide_m3_3_39;2021-03-24 17:36:27;14.23;18520.56;13
eau_froide_m3_3_39;2021-03-25 17:36:27;27.05;18547.61;13
eau_froide_m3_3_39;2021-03-26 17:36:27;27.65;18575.26;13
eau_froide_m3_3_39;2021-03-27 17:36:27;13.23;18588.49;13
eau_froide_m3_3_39;2021-03-28 17:36:27;28.89;18617.38;14
eau_froide_m3_3_39;2021-03-29 17:36:27;19.02;18636.4;14
eau_froide_m3_3_39;2021-03-30 17:36:27;20.62;18657.02;14
eau_froide_m3_3_39;2021-03-31 17:36:27;24.5;18681.52;14
ECS_kWh_3_39;2021-03-17 17:36:27;13.67;15013.67;12
ECS_kWh_3_39;2021-03-18 17:36:27;24.29;15037.96;12
ECS_kWh_3_39;2021-03-19 17:36:27;29.02;15066.98;12
ECS_kWh_3_39;2021-03-20 17:36:27;12.54;15079.52;12
ECS_kWh_3_39;2021-03-21 17:36:27;11.3;15090.82;13
ECS_kWh_3_39;2021-03-22 17:36:27;15.58;15106.4;13
ECS_kWh_3_39;2021-03-23 17:36:27;13.14;15119.54;13
ECS_kWh_3_39;2021-03-24 17:36:27;12.53;15132.07;13
ECS_kWh_3_39;2021-03-25 17:36:27;14.38;15146.45;13
ECS_kWh_3_39;2021-03-26 17:36:27;25.86;15172.31;13
ECS_kWh_3_39;2021-03-27 17:36:27;26.17;15198.48;13
ECS_kWh_3_39;2021-03-28 17:36:27;27.1;15225.58;14
ECS_kWh_3_39;2021-03-29 17:36:27;26.01;15251.59;14
ECS_kWh_3_39;2021-03-30 17:36:27;17.23;15268.82;14
ECS_kWh_3_39;2021-03-31 17:36:27;15.84;15284.66;14
chauffage_kWh_3_40;2021-03-17 17:36:27;29.95;12029.95;12
chauffage_kWh_3_40;2021-03-18 17:36:27;29.52;12059.47;12
chauffage_kWh_3_40;2021-03-19 17:36:27;25.81;12085.28;12
chauffage_kWh_3_40;2021-03-20 17:36:27;24.79;12110.07;12
chauffage_kWh_3_40;2021-03-21 17:36:27;23.3;12133.37;13
chauffage_kWh_3_40;2021-03-22 17:36:27;26.6;12159.97;13
chauffage_kWh_3_40;2021-03-23 17:36:27;21.69;12181.66;13
chauffage_kWh_3_40;2021-03-24 17:36:27;15.71;12197.37;13
chauffage_kWh_3_40;2021-03-25 17:36:27;23.39;12220.76;13
chauffage_kWh_3_40;2021-03-26 17:36:27;17.33;12238.09;13
chauffage_kWh_3_40;2021-03-27 17:36:27;20.13;12258.22;13
chauffage_kWh_3_40;2021-03-28 17:36:27;12.66;12270.88;14
chauffage_kWh_3_40;2021-03-29 17:36:27;10.96;12281.84;14
chauffage_kWh_3_40;2021-03-30 17:36:27;16.23;12298.07;14
chauffage_kWh_3_40;2021-03-31 17:36:27;12.27;12310.34;14
eau_froide_m3_3_40;2021-03-17 17:36:27;18.57;18392.57;12
eau_froide_m3_3_40;2021-03-18 17:36:27;13.14;18405.71;12
eau_froide_m3_3_40;2021-03-19 17:36:27;18.23;18423.94;12
eau_froide_m3_3_40;2021-03-20 17:36:27;28.5;18452.44;12
eau_froide_m3_3_40;2021-03-21 17:36:27;27.34;18479.78;13
eau_froide_m3_3_40;2021-03-22 17:36:27;21.94;18501.72;13
eau_froide_m3_3_40;2021-03-23 17:36:27;20.95;18522.67;13
eau_froide_m3_3_40;2021-03-24 17:36:27;24.05;18546.72;13
eau_froide_m3_3_40;2021-03-25 17:36:27;29.1;18575.82;13
